Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amount (EUR),Warehouse,Order Status,Lead Time (Days),Carrier
559,50,Male,Football Jersey,Footwear,Bremen,L,Teal,Fall,3.2,Yes,Store Pickup,Yes,Yes,43,Visa,Every 3 Months,70.84,Leipzig DC,Delivered,4,Store
560,66,Male,Backpack,Accessories,Dusseldorf,M,Indigo,Fall,2.9,Yes,DPD Classic,Yes,Yes,22,Mastercard,Monthly,37.72,Leipzig DC,Processing,3,DPD
561,25,Male,Track Jacket,Accessories,Cologne,L,Red,Fall,,Yes,Store Pickup,Yes,Yes,12,Visa,Annually,44.16,Hamburg DC,Returned,1,Store
562,65,Male,Running T-Shirt,Outerwear,Bremen,M,Blue,Fall,2.6,Yes,DPD Classic,Yes,Yes,25,Apple Pay,Fortnightly,59.8,Nuremberg DC,In Transit,6,DPD
563,53,Male,Training Shorts,Clothing,Dusseldorf,M,Blue,Summer,3.5,Yes,GLS Parcel,Yes,Yes,40,Mastercard,Annually,57.04,Nuremberg DC,Delivered,1,GLS
564,61,Male,Hoodie,Footwear,Stuttgart,M,Black,Fall,4.4,Yes,DHL Express,Yes,Yes,16,Mastercard,Quarterly,91.08,Hamburg DC,Returned,6,DHL
565,67,Male,Adilette Slides,Clothing,Stuttgart,M,Olive,Winter,3.4,Yes,DHL Standard,Yes,Yes,30,Google Pay,Weekly,53.36,Leipzig DC,Processing,4,DHL
566,59,Male,Backpack,Accessories,Berlin,L,Lavender,Fall,4.2,Yes,Store Pickup,Yes,Yes,10,Mastercard,Weekly,39.56,Herzogenaurach DC,Processing,7,Store
567,55,Male,Stan Smith Sneakers,Footwear,Bremen,M,Indigo,Spring,3.6,Yes,DHL Express,Yes,Yes,1,Klarna,Fortnightly,85.56,Leipzig DC,In Transit,4,DHL
568,21,Male,Backpack,Clothing,Frankfurt,S,Red,Winter,3.0,Yes,Store Pickup,Yes,Yes,24,PayPal,Fortnightly,46.0,Leipzig DC,Returned,4,Store
569,44,Male,Track Jacket,Clothing,Cologne,L,Red,Summer,4.0,Yes,DHL Express,Yes,Yes,36,PayPal,Monthly,80.96,Nuremberg DC,Processing,5,DHL
570,65,Male,Running T-Shirt,Clothing,Leipzig,M,Pink,Fall,4.4,Yes,DHL Standard,Yes,Yes,46,Apple Pay,Every 3 Months,30.36,Herzogenaurach DC,Processing,1,DHL
571,65,Male,Ultraboost Shoes,Clothing,Dresden,XL,Purple,Fall,4.1,Yes,Store Pickup,Yes,Yes,20,PayPal,Annually,91.08,Leipzig DC,Delivered,7,Store
572,54,Male,Gym Bag,Outerwear,Stuttgart,XL,Cyan,Spring,3.6,Yes,DHL Standard,Yes,Yes,37,SEPA Direct Debit,Weekly,69.92,Nuremberg DC,Processing,5,DHL
573,56,Male,Running T-Shirt,Accessories,Berlin,XL,Cyan,Summer,4.6,Yes,DHL Express,Yes,Yes,26,Apple Pay,Annually,89.24,Herzogenaurach DC,Delivered,7,DHL
574,58,Male,Ultraboost Shoes,Clothing,Cologne,M,Charcoal,Summer,3.2,Yes,GLS Parcel,Yes,Yes,23,SEPA Direct Debit,Bi-Weekly,62.56,Herzogenaurach DC,Returned,4,GLS
575,54,Male,Hoodie,Footwear,Erlangen,L,Red,Fall,4.8,Yes,Hermes Standard,Yes,Yes,20,SEPA Direct Debit,Bi-Weekly,72.68,Herzogenaurach DC,Returned,6,Hermes
576,58,Male,Hoodie,Clothing,Dresden,M,Peach,Fall,4.8,Yes,Hermes Standard,Yes,Yes,38,SEPA Direct Debit,Monthly,79.12,Herzogenaurach DC,In Transit,6,Hermes
577,48,Male,Hoodie,Accessories,Cologne,M,Black,Winter,5.0,Yes,Hermes Standard,Yes,Yes,5,Apple Pay,Every 3 Months,62.56,Leipzig DC,Returned,6,Hermes
578,19,Male,Track Jacket,Clothing,Cologne,M,Black,Fall,3.7,Yes,DHL Express,Yes,Yes,41,Google Pay,Annually,47.84,Nuremberg DC,Delivered,6,DHL
579,69,Male,Sports Socks,Footwear,Frankfurt,M,Purple,Fall,4.6,Yes,Hermes Standard,Yes,Yes,22,Mastercard,Fortnightly,82.8,Hamburg DC,Returned,4,Hermes
580,58,Male,Tiro Pants,Footwear,Hamburg,M,Violet,Winter,3.7,Yes,GLS Parcel,Yes,Yes,48,Visa,Annually,37.72,Herzogenaurach DC,Delivered,4,GLS
581,49,Male,Hoodie,Clothing,Hamburg,M,Orange,Spring,4.1,Yes,DPD Classic,Yes,Yes,10,Visa,Weekly,73.6,Herzogenaurach DC,In Transit,3,DPD
582,32,Male,Ultraboost Shoes,Clothing,Nuremberg,XL,Charcoal,Winter,2.7,Yes,DHL Standard,Yes,Yes,12,Apple Pay,Every 3 Months,92.0,Nuremberg DC,Returned,6,DHL
583,40,Male,Stan Smith Sneakers,Outerwear,Bremen,L,Turquoise,Spring,4.9,Yes,DHL Standard,Yes,Yes,2,PayPal,Quarterly,70.84,Leipzig DC,Processing,3,DHL
584,25,Male,Football Jersey,Clothing,Cologne,L,Yellow,Spring,4.0,Yes,GLS Parcel,Yes,Yes,38,Apple Pay,Monthly,71.76,Leipzig DC,Delivered,1,GLS
585,70,Male,Backpack,Clothing,Cologne,M,White,Spring,4.7,Yes,DHL Standard,Yes,Yes,20,Google Pay,Monthly,86.48,Nuremberg DC,Delivered,7,DHL
586,69,Male,Football Jersey,Clothing,Frankfurt,M,Gray,Fall,2.8,Yes,Store Pickup,Yes,Yes,5,PayPal,Every 3 Months,21.16,Leipzig DC,Processing,7,Store
587,45,Male,Football Jersey,Clothing,Frankfurt,S,Blue,Winter,4.9,Yes,Hermes Standard,Yes,Yes,9,Klarna,Annually,18.4,Hamburg DC,Processing,6,Hermes
588,29,Male,Adilette Slides,Clothing,Nuremberg,S,Maroon,Fall,4.2,Yes,DHL Express,Yes,Yes,48,Mastercard,Every 3 Months,79.12,Herzogenaurach DC,Delivered,5,DHL
589,47,Male,Sports Socks,Footwear,Erlangen,M,Violet,Fall,3.0,Yes,Store Pickup,Yes,Yes,9,SEPA Direct Debit,Quarterly,55.2,Leipzig DC,Processing,3,Store
590,28,Male,Adilette Slides,Clothing,Frankfurt,M,Orange,Fall,3.4,Yes,Store Pickup,Yes,Yes,40,Apple Pay,Annually,64.4,Hamburg DC,Delivered,7,Store
591,64,Male,Track Jacket,Accessories,Hamburg,S,Turquoise,Fall,4.6,Yes,DHL Standard,Yes,Yes,30,Mastercard,Fortnightly,35.88,Hamburg DC,In Transit,7,DHL
592,47,Male,Tiro Pants,Accessories,Hanover,L,Olive,Fall,4.2,Yes,DPD Classic,Yes,Yes,6,PayPal,Bi-Weekly,34.04,Leipzig DC,In Transit,1,DPD
593,60,Male,Sports Socks,Footwear,Dresden,M,Brown,Fall,3.2,Yes,GLS Parcel,Yes,Yes,42,Apple Pay,Every 3 Months,26.68,Hamburg DC,In Transit,5,GLS
594,67,Male,Training Shorts,Outerwear,Bremen,S,Green,Winter,4.4,Yes,DHL Express,Yes,Yes,9,Visa,Every 3 Months,32.2,Herzogenaurach DC,In Transit,6,DHL
595,35,Male,Running T-Shirt,Clothing,Leipzig,S,Brown,Winter,2.5,Yes,GLS Parcel,Yes,Yes,6,PayPal,Monthly,76.36,Hamburg DC,Processing,3,GLS
596,30,Male,Hoodie,Footwear,Munich,M,Silver,Summer,3.6,Yes,GLS Parcel,Yes,Yes,47,Google Pay,Quarterly,70.84,Hamburg DC,Delivered,6,GLS
597,23,Male,Tiro Pants,Footwear,Cologne,XL,White,Summer,4.5,Yes,Hermes Standard,Yes,Yes,36,Apple Pay,Annually,34.04,Leipzig DC,Returned,4,Hermes
598,70,Male,Sports Socks,Accessories,Bremen,L,Gold,Summer,3.4,Yes,Store Pickup,Yes,Yes,19,Visa,Fortnightly,63.48,Leipzig DC,In Transit,3,Store
599,21,Male,Backpack,Clothing,Dresden,L,Green,Winter,3.2,Yes,DPD Classic,Yes,Yes,30,PayPal,Every 3 Months,60.72,Leipzig DC,Delivered,6,DPD
600,51,Male,Track Jacket,Footwear,Cologne,L,Teal,Spring,4.2,Yes,DPD Classic,Yes,Yes,27,Klarna,Every 3 Months,23.92,Nuremberg DC,In Transit,1,DPD
601,22,Male,Training Shorts,Accessories,Munich,M,Charcoal,Spring,5.0,Yes,DPD Classic,Yes,Yes,25,Visa,Monthly,57.96,Herzogenaurach DC,In Transit,5,DPD
602,32,Male,Ultraboost Shoes,Accessories,Berlin,M,Maroon,Summer,4.7,Yes,DHL Standard,Yes,Yes,5,PayPal,Fortnightly,34.96,Nuremberg DC,Processing,1,DHL
603,37,Male,Ultraboost Shoes,Footwear,Dusseldorf,L,Lavender,Summer,4.2,Yes,DHL Express,Yes,Yes,10,Mastercard,Every 3 Months,53.36,Nuremberg DC,In Transit,6,DHL
604,31,Male,Training Shorts,Accessories,Herzogenaurach,L,Green,Winter,3.4,Yes,Hermes Standard,Yes,Yes,26,Mastercard,Every 3 Months,42.32,Hamburg DC,In Transit,2,Hermes
605,44,Male,Ultraboost Shoes,Accessories,Nuremberg,S,Pink,Fall,4.4,Yes,GLS Parcel,Yes,Yes,11,SEPA Direct Debit,Every 3 Months,84.64,Nuremberg DC,Delivered,7,GLS
606,40,Male,Track Jacket,Accessories,Augsburg,XL,Charcoal,Winter,4.2,Yes,DPD Classic,Yes,Yes,17,Klarna,Weekly,29.44,Leipzig DC,Returned,6,DPD
607,27,Male,Adilette Slides,Accessories,Berlin,M,Blue,Spring,4.5,Yes,GLS Parcel,Yes,Yes,44,PayPal,Monthly,82.8,Herzogenaurach DC,Processing,3,GLS
608,47,Male,Stan Smith Sneakers,Clothing,Stuttgart,L,Purple,Fall,2.8,Yes,GLS Parcel,Yes,Yes,44,PayPal,Monthly,21.16,Nuremberg DC,Delivered,5,GLS
609,41,Male,Backpack,Accessories,Augsburg,S,Gold,Fall,3.3,Yes,DPD Classic,Yes,Yes,21,Google Pay,Every 3 Months,23.0,Nuremberg DC,Returned,6,DPD
610,51,Male,Stan Smith Sneakers,Clothing,Stuttgart,L,Purple,Fall,4.6,Yes,DPD Classic,Yes,Yes,49,SEPA Direct Debit,Fortnightly,49.68,Nuremberg DC,Returned,6,DPD
611,53,Male,Stan Smith Sneakers,Clothing,Cologne,M,Charcoal,Summer,2.5,Yes,DPD Classic,Yes,Yes,27,Visa,Every 3 Months,66.24,Herzogenaurach DC,Processing,5,DPD
612,43,Male,Ultraboost Shoes,Accessories,Cologne,M,Black,Winter,4.7,Yes,DPD Classic,Yes,Yes,19,PayPal,Monthly,30.36,Nuremberg DC,Returned,5,DPD
613,67,Male,Ultraboost Shoes,Accessories,Hamburg,L,Lavender,Fall,4.6,Yes,Hermes Standard,Yes,Yes,33,Mastercard,Quarterly,39.56,Hamburg DC,Processing,1,Hermes
614,61,Male,Hoodie,Outerwear,Erlangen,L,Lavender,Fall,2.6,Yes,DHL Standard,Yes,Yes,46,Klarna,Bi-Weekly,46.92,Hamburg DC,Returned,4,DHL
615,68,Male,Stan Smith Sneakers,Accessories,Cologne,M,Lavender,Winter,4.0,Yes,GLS Parcel,Yes,Yes,21,Visa,Bi-Weekly,78.2,Herzogenaurach DC,Processing,5,GLS
616,67,Male,Track Jacket,Footwear,Leipzig,L,Olive,Summer,2.6,Yes,Store Pickup,Yes,Yes,23,Mastercard,Annually,92.0,Nuremberg DC,Delivered,7,Store
617,29,Male,Training Shorts,Accessories,Erlangen,L,Teal,Spring,4.6,Yes,DHL Express,Yes,Yes,38,Mastercard,Every 3 Months,66.24,Hamburg DC,Delivered,4,DHL
618,50,Male,Ultraboost Shoes,Accessories,Munich,M,Maroon,Fall,2.6,Yes,Hermes Standard,Yes,Yes,2,Visa,Quarterly,52.44,Leipzig DC,In Transit,5,Hermes
619,61,Male,Hoodie,Outerwear,Leipzig,L,Cyan,Spring,4.0,Yes,GLS Parcel,Yes,Yes,21,Google Pay,Bi-Weekly,86.48,Nuremberg DC,Delivered,3,GLS
620,19,Male,Gym Bag,Accessories,Bremen,M,Charcoal,Summer,4.6,Yes,DHL Express,Yes,Yes,1,Visa,Every 3 Months,31.28,Hamburg DC,Delivered,7,DHL
621,33,Male,Tiro Pants,Accessories,Frankfurt,M,Black,Fall,3.7,Yes,DHL Standard,Yes,Yes,10,Visa,Every 3 Months,81.88,Leipzig DC,In Transit,5,DHL
622,51,Male,Ultraboost Shoes,Accessories,Dresden,S,Red,Fall,4.4,Yes,GLS Parcel,Yes,Yes,45,Mastercard,Weekly,24.84,Herzogenaurach DC,Delivered,4,GLS
623,69,Male,Backpack,Clothing,Augsburg,S,Peach,Spring,4.0,Yes,DHL Express,Yes,Yes,44,SEPA Direct Debit,Fortnightly,57.96,Hamburg DC,Delivered,6,DHL
624,19,Male,Ultraboost Shoes,Footwear,Cologne,M,White,Fall,4.7,Yes,Store Pickup,Yes,Yes,48,Mastercard,Bi-Weekly,64.4,Leipzig DC,Delivered,6,Store
625,55,Male,Track Jacket,Clothing,Herzogenaurach,XL,Pink,Fall,3.4,Yes,Store Pickup,Yes,Yes,21,Mastercard,Annually,80.04,Hamburg DC,Returned,4,Store
626,49,Male,Track Jacket,Accessories,Munich,M,Red,Fall,4.0,Yes,GLS Parcel,Yes,Yes,1,Mastercard,Weekly,72.68,Herzogenaurach DC,Delivered,3,GLS
627,31,Male,Training Shorts,Accessories,Stuttgart,M,Indigo,Spring,3.9,Yes,Hermes Standard,Yes,Yes,10,Klarna,Annually,72.68,Nuremberg DC,Delivered,4,Hermes
628,42,Male,Backpack,Footwear,Augsburg,L,Black,Winter,4.1,Yes,Hermes Standard,Yes,Yes,24,SEPA Direct Debit,Monthly,40.48,Hamburg DC,In Transit,3,Hermes
629,69,Male,Stan Smith Sneakers,Clothing,Bremen,M,White,Fall,,Yes,DHL Express,Yes,Yes,29,Google Pay,Monthly,78.2,Nuremberg DC,In Transit,2,DHL
630,26,Male,Backpack,Footwear,Hamburg,L,Beige,Spring,4.7,Yes,DPD Classic,Yes,Yes,11,Klarna,Annually,82.8,Nuremberg DC,In Transit,3,DPD
631,41,Male,Running T-Shirt,Accessories,Munich,S,Silver,Fall,4.3,Yes,DPD Classic,Yes,Yes,33,SEPA Direct Debit,Annually,86.48,Nuremberg DC,Returned,6,DPD
632,55,Male,Running T-Shirt,Footwear,Bremen,S,Violet,Summer,4.1,Yes,DPD Classic,Yes,Yes,27,SEPA Direct Debit,Fortnightly,62.56,Hamburg DC,Returned,6,DPD
633,35,Male,Stan Smith Sneakers,Accessories,Augsburg,M,Red,Winter,3.9,Yes,DPD Classic,Yes,Yes,19,Klarna,Fortnightly,46.92,Leipzig DC,In Transit,4,DPD
634,66,Male,Tiro Pants,Footwear,Stuttgart,M,Orange,Spring,2.9,Yes,Store Pickup,Yes,Yes,50,Mastercard,Quarterly,30.36,Nuremberg DC,Returned,4,Store
635,36,Male,Backpack,Footwear,Cologne,M,Teal,Summer,3.9,Yes,GLS Parcel,Yes,Yes,46,SEPA Direct Debit,Weekly,55.2,Leipzig DC,Delivered,2,GLS
636,27,Male,Training Shorts,Clothing,Nuremberg,M,Brown,Fall,4.3,Yes,Store Pickup,Yes,Yes,28,SEPA Direct Debit,Quarterly,54.28,Hamburg DC,Delivered,6,Store
637,41,Male,Gym Bag,Accessories,Cologne,M,Indigo,Summer,2.8,Yes,GLS Parcel,Yes,Yes,14,Apple Pay,Every 3 Months,27.6,Leipzig DC,Returned,3,GLS
638,21,Male,Tiro Pants,Clothing,Berlin,M,Cyan,Winter,3.4,Yes,Hermes Standard,Yes,Yes,46,SEPA Direct Debit,Fortnightly,18.4,Leipzig DC,Delivered,3,Hermes
639,53,Male,Ultraboost Shoes,Footwear,Berlin,S,Blue,Summer,2.7,Yes,Store Pickup,Yes,Yes,41,SEPA Direct Debit,Monthly,18.4,Herzogenaurach DC,Processing,4,Store
640,54,Male,Sports Socks,Clothing,Nuremberg,L,Olive,Spring,4.0,Yes,GLS Parcel,Yes,Yes,50,Klarna,Annually,22.08,Herzogenaurach DC,Delivered,3,GLS
641,53,Male,Gym Bag,Clothing,Herzogenaurach,M,Gray,Summer,4.4,Yes,DPD Classic,Yes,Yes,28,SEPA Direct Debit,Fortnightly,80.96,Nuremberg DC,Processing,5,DPD
642,47,Male,Adilette Slides,Clothing,Stuttgart,M,Red,Winter,3.9,Yes,DHL Express,Yes,Yes,23,SEPA Direct Debit,Every 3 Months,71.76,Leipzig DC,In Transit,4,DHL
643,64,Male,Sports Socks,Clothing,Cologne,L,Red,Spring,2.8,Yes,DHL Standard,Yes,Yes,14,Visa,Bi-Weekly,23.0,Nuremberg DC,Returned,3,DHL
644,18,Male,Stan Smith Sneakers,Clothing,Leipzig,XL,Green,Winter,3.2,Yes,DHL Express,Yes,Yes,10,Apple Pay,Every 3 Months,52.44,Leipzig DC,Returned,2,DHL
645,68,Male,Football Jersey,Accessories,Herzogenaurach,S,Blue,Summer,4.3,Yes,Hermes Standard,Yes,Yes,37,Mastercard,Weekly,85.56,Leipzig DC,In Transit,5,Hermes
646,62,Male,Gym Bag,Clothing,Dusseldorf,S,Purple,Summer,4.2,Yes,DPD Classic,Yes,Yes,15,PayPal,Bi-Weekly,38.64,Herzogenaurach DC,Returned,2,DPD
647,51,Male,Track Jacket,Footwear,Erlangen,XL,Pink,Spring,4.9,Yes,Store Pickup,Yes,Yes,19,Mastercard,Bi-Weekly,49.68,Nuremberg DC,Processing,1,Store
648,54,Male,Adilette Slides,Clothing,Stuttgart,XL,Charcoal,Summer,3.7,Yes,DPD Classic,Yes,Yes,23,Klarna,Fortnightly,64.4,Hamburg DC,Delivered,4,DPD
649,22,Male,Training Shorts,Clothing,Stuttgart,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,Yes,35,Mastercard,Weekly,28.52,Nuremberg DC,Returned,1,Store
650,53,Male,Football Jersey,Clothing,Leipzig,L,Orange,Spring,4.2,Yes,Hermes Standard,Yes,Yes,33,Mastercard,Every 3 Months,85.56,Leipzig DC,Processing,4,Hermes
651,34,Male,Running T-Shirt,Accessories,Berlin,M,Magenta,Spring,3.9,Yes,Hermes Standard,Yes,Yes,12,Apple Pay,Annually,36.8,Leipzig DC,Returned,3,Hermes
652,32,Male,Adilette Slides,Accessories,Cologne,L,Yellow,Summer,2.9,Yes,Hermes Standard,Yes,Yes,41,Apple Pay,Fortnightly,29.44,Nuremberg DC,Returned,5,Hermes
653,64,Male,Gym Bag,Accessories,Erlangen,M,Beige,Winter,3.1,Yes,Hermes Standard,Yes,Yes,27,Klarna,Weekly,24.84,Herzogenaurach DC,Delivered,7,Hermes
654,20,Male,Training Shorts,Accessories,Bremen,M,Olive,Winter,3.6,Yes,DPD Classic,Yes,Yes,45,Klarna,Fortnightly,62.56,Hamburg DC,Processing,2,DPD
655,24,Male,Backpack,Accessories,Stuttgart,L,Gray,Summer,4.4,Yes,GLS Parcel,Yes,Yes,23,Mastercard,Annually,54.28,Nuremberg DC,Processing,6,GLS
656,20,Male,Track Jacket,Accessories,Dresden,S,Purple,Fall,3.1,Yes,GLS Parcel,Yes,Yes,19,SEPA Direct Debit,Monthly,33.12,Nuremberg DC,Delivered,3,GLS
657,42,Male,Gym Bag,Clothing,Berlin,M,Beige,Summer,3.9,Yes,Hermes Standard,Yes,Yes,6,Google Pay,Quarterly,21.16,Hamburg DC,In Transit,2,Hermes
658,48,Male,Adilette Slides,Outerwear,Augsburg,M,White,Winter,4.3,Yes,DHL Standard,Yes,Yes,6,SEPA Direct Debit,Quarterly,73.6,Hamburg DC,Processing,1,DHL
659,62,Male,Tiro Pants,Accessories,Munich,S,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20,Google Pay,Weekly,34.04,Nuremberg DC,In Transit,6,Store
660,62,Male,Backpack,Clothing,Dresden,S,Gold,Spring,3.6,Yes,Hermes Standard,Yes,Yes,8,PayPal,Weekly,47.84,Leipzig DC,In Transit,4,Hermes
661,50,Male,Sports Socks,Outerwear,Herzogenaurach,M,Olive,Fall,5.0,Yes,Store Pickup,Yes,Yes,39,Mastercard,Quarterly,72.68,Herzogenaurach DC,Returned,5,Store
662,57,Male,Hoodie,Clothing,Hanover,XL,Green,Fall,4.1,Yes,GLS Parcel,Yes,Yes,39,Visa,Quarterly,62.56,Leipzig DC,In Transit,5,GLS
663,24,Male,Ultraboost Shoes,Accessories,Frankfurt,L,Magenta,Fall,2.8,Yes,DPD Classic,Yes,Yes,39,Apple Pay,Bi-Weekly,90.16,Leipzig DC,Returned,2,DPD
664,59,Male,Running T-Shirt,Clothing,Nuremberg,M,Charcoal,Fall,4.7,Yes,DHL Standard,Yes,Yes,23,PayPal,Monthly,76.36,Nuremberg DC,In Transit,6,DHL
665,63,Male,Football Jersey,Clothing,Augsburg,M,Indigo,Winter,4.4,Yes,DHL Express,Yes,Yes,41,SEPA Direct Debit,Bi-Weekly,76.36,Hamburg DC,Processing,4,DHL
666,41,Male,Backpack,Clothing,Hamburg,M,Peach,Spring,4.9,Yes,Store Pickup,Yes,Yes,50,Apple Pay,Annually,50.6,Hamburg DC,Delivered,1,Store
667,35,Male,Track Jacket,Clothing,Dresden,L,Turquoise,Winter,3.1,Yes,DHL Standard,Yes,Yes,30,Mastercard,Quarterly,23.92,Leipzig DC,Delivered,3,DHL
668,34,Male,Sports Socks,Accessories,Munich,S,Blue,Winter,2.6,Yes,GLS Parcel,Yes,Yes,32,Mastercard,Quarterly,69.92,Hamburg DC,In Transit,4,GLS
669,49,Male,Ultraboost Shoes,Clothing,Herzogenaurach,S,Turquoise,Fall,2.9,Yes,DHL Express,Yes,Yes,35,Visa,Monthly,78.2,Hamburg DC,Returned,3,DHL
670,43,Male,Backpack,Outerwear,Hamburg,M,Gray,Spring,3.3,Yes,DPD Classic,Yes,Yes,45,PayPal,Bi-Weekly,81.88,Leipzig DC,Processing,7,DPD
671,63,Male,Hoodie,Clothing,Leipzig,XL,Purple,Spring,4.8,Yes,GLS Parcel,Yes,Yes,37,Mastercard,Bi-Weekly,37.72,Herzogenaurach DC,Delivered,1,GLS
672,38,Male,Training Shorts,Outerwear,Hamburg,L,Black,Winter,4.7,Yes,Store Pickup,Yes,Yes,45,Klarna,Weekly,27.6,Hamburg DC,Delivered,2,Store
673,59,Male,Hoodie,Clothing,Nuremberg,M,Peach,Winter,3.3,Yes,DHL Express,Yes,Yes,29,Mastercard,Quarterly,48.76,Herzogenaurach DC,Returned,3,DHL
674,35,Male,Backpack,Clothing,Augsburg,M,Indigo,Spring,4.2,Yes,GLS Parcel,Yes,Yes,27,Google Pay,Bi-Weekly,60.72,Herzogenaurach DC,Processing,6,GLS
675,48,Male,Stan Smith Sneakers,Accessories,Berlin,XL,Beige,Winter,4.7,Yes,Hermes Standard,Yes,Yes,36,Mastercard,Annually,30.36,Nuremberg DC,Delivered,2,Hermes
676,64,Male,Adilette Slides,Accessories,Erlangen,M,Yellow,Spring,2.6,Yes,Hermes Standard,Yes,Yes,9,Apple Pay,Annually,79.12,Leipzig DC,Returned,5,Hermes
677,28,Male,Hoodie,Clothing,Hamburg,M,Peach,Winter,2.9,Yes,DPD Classic,Yes,Yes,38,Klarna,Bi-Weekly,55.2,Hamburg DC,In Transit,6,DPD
678,60,Male,Stan Smith Sneakers,Clothing,Dresden,S,Turquoise,Summer,2.7,Yes,Hermes Standard,Yes,Yes,41,Apple Pay,Annually,57.04,Leipzig DC,Returned,5,Hermes
679,27,Male,Ultraboost Shoes,Clothing,Dusseldorf,M,Teal,Fall,3.3,Yes,DPD Classic,Yes,Yes,25,SEPA Direct Debit,Every 3 Months,68.08,Nuremberg DC,Processing,1,DPD
680,56,Male,Sports Socks,Footwear,Hanover,M,Turquoise,Fall,3.4,Yes,Hermes Standard,Yes,Yes,37,Mastercard,Fortnightly,87.4,Nuremberg DC,Processing,6,Hermes
681,58,Male,Adilette Slides,Footwear,Hanover,M,Magenta,Spring,4.2,Yes,GLS Parcel,Yes,Yes,3,Google Pay,Annually,23.0,Leipzig DC,In Transit,6,GLS
682,30,Male,Gym Bag,Clothing,Dresden,XL,Purple,Winter,3.8,Yes,GLS Parcel,Yes,Yes,24,SEPA Direct Debit,Every 3 Months,54.28,Herzogenaurach DC,In Transit,4,GLS
683,23,Male,Track Jacket,Outerwear,Erlangen,M,Brown,Summer,4.0,Yes,DHL Express,Yes,Yes,49,SEPA Direct Debit,Bi-Weekly,26.68,Herzogenaurach DC,Delivered,5,DHL
684,33,Male,Training Shorts,Footwear,Dusseldorf,S,Violet,Winter,2.7,Yes,DHL Standard,Yes,Yes,3,PayPal,Monthly,33.12,Hamburg DC,Delivered,1,DHL
685,63,Male,Adilette Slides,Accessories,Hanover,M,Yellow,Summer,4.7,Yes,Hermes Standard,Yes,Yes,42,Apple Pay,Monthly,75.44,Leipzig DC,In Transit,1,Hermes
686,70,Male,Football Jersey,Clothing,Munich,XL,Magenta,Winter,3.5,Yes,DHL Standard,Yes,Yes,32,Apple Pay,Fortnightly,65.32,Herzogenaurach DC,Processing,7,DHL
687,70,Male,Gym Bag,Clothing,Hamburg,L,Beige,Fall,3.0,Yes,DHL Standard,Yes,Yes,33,Apple Pay,Fortnightly,32.2,Nuremberg DC,Processing,3,DHL
688,19,Male,Tiro Pants,Accessories,Cologne,XL,Turquoise,Winter,3.3,Yes,Store Pickup,Yes,Yes,46,Visa,Quarterly,34.96,Nuremberg DC,Returned,1,Store
689,25,Male,Hoodie,Accessories,Dresden,S,Peach,Summer,4.7,Yes,DPD Classic,Yes,Yes,44,Klarna,Monthly,54.28,Leipzig DC,In Transit,7,DPD
690,19,Male,Football Jersey,Clothing,Stuttgart,M,Orange,Summer,4.7,Yes,DPD Classic,Yes,Yes,35,Klarna,Every 3 Months,83.72,Nuremberg DC,In Transit,7,DPD
691,25,Male,Track Jacket,Clothing,Dusseldorf,XL,Red,Spring,4.8,Yes,DHL Standard,Yes,Yes,45,SEPA Direct Debit,Weekly,62.56,Leipzig DC,Delivered,7,DHL
692,60,Male,Stan Smith Sneakers,Accessories,Stuttgart,L,Silver,Summer,2.9,Yes,Store Pickup,Yes,Yes,37,Google Pay,Bi-Weekly,19.32,Herzogenaurach DC,Delivered,2,Store
693,35,Male,Training Shorts,Accessories,Hamburg,M,Cyan,Spring,4.0,Yes,Store Pickup,Yes,Yes,40,Google Pay,Every 3 Months,87.4,Leipzig DC,Delivered,3,Store
694,46,Male,Football Jersey,Clothing,Stuttgart,L,Turquoise,Spring,3.1,Yes,DHL Express,Yes,Yes,30,Klarna,Every 3 Months,47.84,Herzogenaurach DC,Delivered,6,DHL
695,41,Male,Stan Smith Sneakers,Clothing,Munich,S,Charcoal,Fall,3.5,Yes,Store Pickup,Yes,Yes,38,SEPA Direct Debit,Every 3 Months,19.32,Herzogenaurach DC,Delivered,7,Store
696,30,Male,Sports Socks,Clothing,Leipzig,XL,Peach,Summer,3.7,Yes,Store Pickup,Yes,Yes,15,SEPA Direct Debit,Every 3 Months,61.64,Hamburg DC,Processing,3,Store
697,44,Male,Tiro Pants,Accessories,Berlin,L,Green,Fall,2.8,Yes,DHL Standard,Yes,Yes,49,PayPal,Monthly,38.64,Leipzig DC,Processing,5,DHL
698,61,Male,Tiro Pants,Accessories,Herzogenaurach,XL,Brown,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Visa,Quarterly,57.96,Hamburg DC,In Transit,7,Store
699,55,Male,Football Jersey,Footwear,Nuremberg,M,Yellow,Winter,3.8,Yes,DHL Standard,Yes,Yes,40,Apple Pay,Weekly,37.72,Hamburg DC,Returned,3,DHL
